userid,version,sum_gamerounds,retention_1,retention_7
6023961,gate_40,2,0,0
6024010,gate_30,24,0,0
6024059,gate_30,27,1,0
6024065,gate_30,58,0,1
6024205,gate_40,457,1,1
6024307,gate_40,479,1,1
6024412,gate_40,24,0,1
6024462,gate_30,281,1,1
6024820,gate_40,11,0,1
6024911,gate_30,290,1,1
6024967,gate_40,16,0,0
6024973,gate_40,58,1,0
6025018,gate_40,371,1,1
6025229,gate_30,3,0,0
6025353,gate_40,125,1,1
6025380,gate_40,232,1,1
6025425,gate_40,8,1,0
6025443,gate_40,6,0,0
6025647,gate_30,9,0,0
6025700,gate_30,2,0,0
6025709,gate_30,9,0,0
6025719,gate_40,1,0,0
6026043,gate_40,4,0,0
6026055,gate_30,12,0,0
6026068,gate_30,5,0,0
6026074,gate_30,26,0,0
6026080,gate_30,5,0,0
6026114,gate_30,109,1,1
6026291,gate_40,16,1,0
6026308,gate_30,111,1,1
6026313,gate_30,191,1,1
6026508,gate_30,17,0,0
6026576,gate_30,8,0,0
6026691,gate_40,114,1,1
6026715,gate_40,16,1,0
6026765,gate_40,57,1,1
6026802,gate_30,21,0,0
6026826,gate_40,85,1,0
6026902,gate_40,160,1,1
6026903,gate_40,344,1,1
6027347,gate_40,13,0,0
6027357,gate_40,23,0,0
6027531,gate_30,2,0,0
6027532,gate_30,105,0,1
6027647,gate_30,3,0,0
6027650,gate_40,9,0,0
6027889,gate_30,45,1,1
6027959,gate_30,141,1,1
6028088,gate_40,24,1,1
6028110,gate_40,7,0,0
6028165,gate_40,85,1,0
6028243,gate_30,3,0,0
6028414,gate_40,44,0,1
6028482,gate_30,3,0,0
6028527,gate_40,2,0,0
6028793,gate_40,22,0,0
6029352,gate_30,1,0,0
6029390,gate_30,45,1,0
6029579,gate_40,12,1,0
6029661,gate_30,254,0,1
6029794,gate_30,7,0,0
6029877,gate_40,87,1,0
6029880,gate_30,33,1,0
6029988,gate_30,1,0,0
6030181,gate_40,116,1,1
6030233,gate_30,10,1,0
6030392,gate_40,22,0,0
6030533,gate_40,26,1,0
6030781,gate_40,106,1,1
6030812,gate_30,1,0,0
6030844,gate_40,12,0,0
6030866,gate_40,7,0,0
6030908,gate_30,26,0,0
6031077,gate_30,204,1,1
6031110,gate_40,12,0,0
6031122,gate_40,121,0,1
6031326,gate_30,63,1,0
6031386,gate_40,12,0,0
6031564,gate_30,89,1,0
6031726,gate_40,10,1,0
6031772,gate_30,1,0,0
6031931,gate_30,182,1,1
6032126,gate_30,88,0,1
6032297,gate_30,37,1,0
6032324,gate_40,192,1,0
6032676,gate_30,34,1,0
6032875,gate_30,41,0,1
6032896,gate_40,15,0,0
6032982,gate_40,32,1,0
6033004,gate_30,18,1,0
6033020,gate_40,11,0,0
6033117,gate_40,0,0,0
6033133,gate_30,3,0,0
6033393,gate_40,14,0,0
6033490,gate_40,271,1,1
6033737,gate_40,127,0,0
6033926,gate_30,32,0,0
6034095,gate_40,26,1,0
6034177,gate_40,36,1,1
6034200,gate_30,20,0,0
6034209,gate_30,137,1,1
6034256,gate_30,14,0,0
6034756,gate_40,4,0,0
6034760,gate_30,90,1,1
6034796,gate_30,36,1,0
6034847,gate_40,5,0,1
6035071,gate_40,43,0,1
6035082,gate_30,13,0,0
6035104,gate_40,71,1,1
6035250,gate_30,104,1,1
6035269,gate_40,34,1,0
6035298,gate_40,48,1,0
6035348,gate_40,10,0,0
6035418,gate_40,139,1,1
6035741,gate_30,25,1,0
6035954,gate_30,3,0,0
6036145,gate_40,126,1,1
6036469,gate_40,5,0,0
6036472,gate_30,235,1,1
6036498,gate_30,6,0,0
6036691,gate_30,4,0,0
6036698,gate_40,36,0,0
6036728,gate_30,62,1,0
6036745,gate_40,48,1,1
6037039,gate_30,1,0,0
6037043,gate_30,112,1,1
6037172,gate_40,177,1,1
6037179,gate_30,13,0,0
6037184,gate_30,15,1,0
6037202,gate_30,6,0,0
6037234,gate_30,14,0,0
6037255,gate_40,12,1,0
6037326,gate_30,15,1,0
6037473,gate_30,48,0,0
6037515,gate_30,4,0,0
6037625,gate_30,7,1,0
6037636,gate_40,9,0,0
6037755,gate_40,2,0,0
6037771,gate_40,13,1,0
6037873,gate_30,303,1,1
6037991,gate_30,4,0,0
6038061,gate_30,4,0,1
6038125,gate_30,1,0,0
6038161,gate_30,4,0,0
6038171,gate_30,52,0,0
6038187,gate_30,95,1,1
6038191,gate_30,94,1,1
6038304,gate_30,60,1,1
6038478,gate_30,15,0,0
6038783,gate_40,50,0,0
6039020,gate_40,16,0,1
6039105,gate_30,240,1,1
6039142,gate_30,4,0,0
6039248,gate_40,9,1,0
6039341,gate_30,5,0,0
6039527,gate_40,10,1,1
6039546,gate_30,20,0,0
6039604,gate_40,32,0,0
6039747,gate_40,14,1,0
6039754,gate_30,51,1,0
6039846,gate_40,277,1,1
6039898,gate_30,0,0,0
6040060,gate_40,15,0,0
6040089,gate_40,5,0,0
6040219,gate_30,14,0,0
6040222,gate_40,25,1,0
6040236,gate_30,11,1,1
6040402,gate_30,21,1,0
6040738,gate_30,115,1,1
6040956,gate_40,2,0,0
6041116,gate_40,1,0,0
6041165,gate_30,8,1,0
6041178,gate_30,177,1,0
6041235,gate_30,33,1,0
6041367,gate_40,141,1,0
6041376,gate_40,25,1,0
6041594,gate_30,3,0,0
6041639,gate_40,12,0,0
6041734,gate_30,5,0,0
6041910,gate_40,0,0,0
6042311,gate_40,7,0,0
6042838,gate_40,12,0,0
6042922,gate_30,2,0,0
6042928,gate_30,4,1,0
6043027,gate_40,6,0,0
6043237,gate_40,37,1,0
6043406,gate_30,245,1,1
6043512,gate_30,93,1,1
6043654,gate_40,10,1,0
6043865,gate_30,23,1,0
6043888,gate_30,8,0,0
6043919,gate_30,8,0,0
6044016,gate_40,3,0,0
6044111,gate_40,2,0,0
6044320,gate_40,2,1,0
6044359,gate_30,33,1,0
6044396,gate_40,83,1,1
6044404,gate_40,3,1,0
6044459,gate_30,13,0,0
6044510,gate_40,227,1,0
6044757,gate_30,12,0,0
6045028,gate_40,70,1,1
6045069,gate_40,6,1,0
6045166,gate_30,60,1,0
6045190,gate_40,5,0,0
6045234,gate_40,1,0,0
6045307,gate_40,93,1,1
6045552,gate_40,95,1,1
6045635,gate_40,4,0,0
6045899,gate_30,178,1,0
6045901,gate_40,69,1,1
6045941,gate_40,43,1,0
6046002,gate_40,150,0,1
6046072,gate_40,47,0,0
6046092,gate_30,99,1,0
6046266,gate_40,54,1,0
6046405,gate_30,15,0,0
6046502,gate_30,4,0,0
6046573,gate_40,16,0,0
6046635,gate_40,61,1,0
6046641,gate_40,1,0,0
6046693,gate_30,25,1,0
6046892,gate_30,0,0,0
6046915,gate_40,189,1,0
6046919,gate_40,20,1,0
6047193,gate_40,74,1,0
6047313,gate_40,298,1,1
6047712,gate_30,230,1,1
6047809,gate_30,21,1,0
6047863,gate_40,2,0,0
6047878,gate_40,432,0,1
6047934,gate_30,27,0,0
6048091,gate_30,3,0,0
6048144,gate_40,75,0,1
6048223,gate_30,10,0,1
6048260,gate_30,31,1,0
6048270,gate_40,13,0,0
6048649,gate_30,1,0,0
6048712,gate_40,23,1,0
6049122,gate_40,12,0,1
6049164,gate_40,167,1,1
6049376,gate_30,8,0,0
6049520,gate_40,25,0,0
6049563,gate_30,122,1,0
6049685,gate_40,2,0,0
6049804,gate_40,12,1,0
6049935,gate_40,1,0,0
6049956,gate_30,305,1,1
6050342,gate_30,0,0,0
6050805,gate_40,51,1,0
6050924,gate_30,300,1,1
6050948,gate_40,168,1,0
6051192,gate_30,33,1,0
6051453,gate_30,1,0,0
6051482,gate_40,287,1,1
6051523,gate_40,5,1,0
6051684,gate_40,53,1,0
6051869,gate_30,41,1,0
6051870,gate_40,15,0,0
6051949,gate_40,3,0,0
6051995,gate_30,509,1,1
6052009,gate_30,99,1,1
6052035,gate_30,27,0,0
6052101,gate_30,23,0,0
6052118,gate_30,254,1,1
6052168,gate_40,4,0,0
6052332,gate_40,180,1,0
6052464,gate_30,56,0,0
6052487,gate_30,5,0,0
6052570,gate_40,116,1,1
6052657,gate_40,100,1,1
6052743,gate_30,16,0,0
6052853,gate_30,5,0,0
6052890,gate_40,24,1,0
6053011,gate_40,20,0,0
6053135,gate_40,9,1,0
6053242,gate_40,13,1,0
6053290,gate_30,4,0,0
6053495,gate_30,2,0,0
6053530,gate_30,8,0,0
6053625,gate_40,8,0,0
6053643,gate_40,2,0,0
6053775,gate_40,105,0,1
6054042,gate_30,3,0,0
6054202,gate_30,13,1,0
6054245,gate_30,31,0,0
6054415,gate_40,0,0,0
6054480,gate_40,28,1,1
6054602,gate_30,20,0,0
6054611,gate_40,137,1,0
6054881,gate_40,3,0,0
6055023,gate_40,5,1,0
6055031,gate_30,1,0,0
6055033,gate_30,17,0,0
6055071,gate_40,6,0,0
6055222,gate_40,45,1,0
6055252,gate_30,440,1,1
6055279,gate_40,27,0,0
6055316,gate_40,371,0,1
6055449,gate_30,2,0,0
6055458,gate_40,46,1,1
6055612,gate_30,1,0,0
6055855,gate_40,9,0,0
6055887,gate_40,58,1,0
6055950,gate_30,41,1,1
6055988,gate_40,4,0,0
6056097,gate_40,21,0,0
6056105,gate_30,4,0,0
6056124,gate_40,151,1,1
6056313,gate_40,32,1,0
6056386,gate_40,6,0,1
6056475,gate_30,284,1,1
6056505,gate_30,8,1,0
6056512,gate_30,33,1,1
6056640,gate_40,11,0,0
6056688,gate_40,0,0,0
6056715,gate_40,349,1,1
6056741,gate_40,7,0,0
6057188,gate_30,44,0,1
6057233,gate_40,0,0,0
6057678,gate_30,1072,0,1
6057855,gate_30,15,0,0
6058009,gate_30,6,0,0
6058061,gate_40,22,1,0
6058375,gate_30,52,1,0
6058421,gate_40,37,1,0
6058455,gate_30,32,0,1
6058588,gate_30,7,0,0
6058611,gate_40,23,0,0
6058952,gate_40,32,0,0
6059100,gate_40,35,1,0
6059111,gate_30,23,0,0
6059161,gate_30,75,1,1
6059197,gate_30,22,0,0
6059313,gate_40,20,0,0
6059322,gate_40,94,1,0
6059355,gate_40,78,1,1
6059412,gate_40,26,1,0
6059546,gate_40,6,0,0
6059551,gate_40,1,1,0
6059583,gate_30,39,1,0
6059593,gate_40,21,1,0
6059797,gate_30,21,1,0
6059914,gate_30,2,0,0
6059921,gate_40,44,1,0
6060075,gate_30,26,0,0
6060279,gate_30,8,0,0
6060369,gate_40,8,0,0
6060371,gate_40,6,1,0
6060402,gate_40,20,0,0
6060468,gate_30,3,0,0
6060730,gate_40,15,0,0
6060788,gate_40,87,1,1
6060867,gate_40,99,0,0
6060992,gate_30,51,0,1
6061021,gate_40,30,1,0
6061097,gate_40,81,1,1
6061120,gate_30,27,1,0
6061207,gate_30,7,0,0
6061214,gate_40,6,0,0
6061470,gate_40,4,0,0
6061638,gate_30,7,0,0
6061706,gate_30,20,1,0
6061762,gate_40,77,1,1
6061812,gate_40,142,1,0
6061842,gate_40,86,1,1
6061878,gate_40,3,0,0
6062043,gate_40,330,1,1
6062323,gate_30,283,1,1
6062646,gate_40,6,0,0
6062923,gate_40,6,0,0
6063297,gate_40,20,0,0
6063396,gate_30,5,0,0
6063399,gate_40,1,0,0
6063400,gate_40,4,0,0
6063544,gate_40,158,1,1
6063630,gate_30,3,0,0
6063656,gate_30,19,0,0
6063868,gate_40,3,0,0
6063930,gate_40,37,1,0
6064356,gate_40,20,1,0
6064422,gate_40,35,0,0
6064448,gate_30,56,1,0
6064483,gate_30,84,1,1
6064490,gate_30,28,1,0
6064847,gate_40,7,0,0
6064868,gate_30,3,0,0
6064936,gate_30,20,1,0
6065065,gate_40,12,0,0
6065308,gate_40,3,0,0
6065436,gate_40,60,1,0
6065546,gate_30,0,0,0
6065677,gate_30,36,1,0
6065739,gate_30,5,0,0
6065790,gate_30,14,0,0
6065880,gate_30,50,0,0
6066062,gate_30,20,0,0
6066098,gate_40,68,0,0
6066158,gate_30,1,0,0
6066197,gate_30,5,1,0
6066273,gate_30,543,1,1
6066279,gate_40,2,0,0
6066425,gate_40,66,1,1
6066768,gate_40,3,0,0
6067008,gate_30,38,1,0
6067168,gate_30,41,1,0
6067304,gate_30,8,0,0
6067319,gate_30,1,0,0
6067326,gate_30,16,1,0
6067366,gate_40,8,0,0
6067432,gate_40,38,0,0
6067457,gate_40,15,0,0
6067643,gate_40,31,0,1
6067648,gate_30,2,0,0
6067753,gate_40,4,0,0
6067800,gate_40,9,0,0
6067830,gate_40,4,0,0
6067950,gate_30,83,0,1
6067953,gate_30,10,0,0
6067979,gate_40,95,1,1
6067991,gate_30,7,0,0
6068033,gate_40,2,0,0
6068210,gate_40,11,1,0
6068283,gate_30,80,1,1
6068317,gate_30,70,1,0
6068387,gate_30,14,0,0
6068419,gate_40,8,0,0
6068480,gate_30,10,0,0
6068481,gate_30,24,0,0
6068509,gate_30,14,0,0
6068795,gate_40,1,0,0
6068824,gate_40,47,1,0
6069004,gate_40,139,0,0
6069266,gate_30,4,0,0
6069529,gate_40,16,1,1
6069531,gate_30,1095,1,1
6069620,gate_40,4,0,0
6069834,gate_30,1,0,0
6069944,gate_40,41,1,0
6070081,gate_30,12,1,0
6070091,gate_40,0,0,0
6070176,gate_40,86,0,0
6070224,gate_30,84,1,1
6070339,gate_30,21,0,0
6070342,gate_30,733,1,1
6070546,gate_40,10,0,0
6070549,gate_30,3,0,0
6070555,gate_30,6,0,0
6070582,gate_40,57,0,1
6070659,gate_40,18,0,0
6070698,gate_40,9,0,0
6070805,gate_30,120,1,1
6070828,gate_40,148,1,0
6070876,gate_40,6,0,0
6071122,gate_30,8,0,0
6071164,gate_40,4,0,0
6071336,gate_40,112,1,1
6071671,gate_40,268,1,1
6071846,gate_40,142,0,1
6071961,gate_40,4,0,0
6072234,gate_40,7,1,0
6072245,gate_30,9,0,0
6072312,gate_30,20,1,0
6072606,gate_40,5,0,0
6072773,gate_30,9,0,0
6072907,gate_30,9,1,0
6073225,gate_30,8,0,0
6073327,gate_40,1,0,0
6073481,gate_30,2,0,0
6073490,gate_40,17,0,0
6073657,gate_40,45,1,0
6073684,gate_30,1,0,0
6073689,gate_30,36,1,0
6073805,gate_40,201,1,1
6074035,gate_30,150,1,1
6074407,gate_40,2,0,0
6074457,gate_40,20,0,0
6074492,gate_40,20,0,0
6074558,gate_40,62,0,0
6074858,gate_30,39,1,0
6074889,gate_40,4,0,0
6074984,gate_30,11,0,0
6075182,gate_40,3,0,0
6075521,gate_30,77,1,1
6075626,gate_40,317,1,1
6075648,gate_30,0,0,0
6075700,gate_40,54,1,0
6075801,gate_40,43,1,0
6075928,gate_30,51,1,0
6075950,gate_40,69,1,1
6076027,gate_30,143,1,1
6076156,gate_40,135,1,0
6076221,gate_40,3,0,0
6076257,gate_40,5,0,0
6076629,gate_30,98,1,0
6076786,gate_40,2,0,0
6076875,gate_40,55,1,0
6076902,gate_30,457,1,1
6077057,gate_40,1,0,0
6077229,gate_30,3,0,0
6077250,gate_40,102,1,1
6077440,gate_30,116,1,0
6077813,gate_30,120,1,0
6077881,gate_40,43,0,0
6077932,gate_40,2,0,0
6077934,gate_40,12,0,0
6077973,gate_30,7,0,0
6078047,gate_30,2,0,0
6078064,gate_40,2,0,0
6078185,gate_40,0,0,0
6078220,gate_30,9,0,0
6078226,gate_30,36,1,1
6078370,gate_30,215,1,1
6078532,gate_30,0,0,0
6078536,gate_40,17,1,0
6078621,gate_40,2,0,0
6078693,gate_30,32,0,1
6078705,gate_30,61,1,0
6078751,gate_40,51,1,0
6078853,gate_30,77,1,0
6078857,gate_40,57,1,0
6078879,gate_40,9,0,0
6079184,gate_30,131,1,1
6079185,gate_30,11,1,0
6079301,gate_30,80,1,1
6079546,gate_40,27,1,0
6079738,gate_40,16,0,0
6079754,gate_40,1,0,0
6079799,gate_40,125,1,1
6079976,gate_40,2,1,0
6080098,gate_40,1,0,0
6080140,gate_40,4,0,0
6080301,gate_30,244,1,1
6080632,gate_40,48,1,1
6080859,gate_40,164,1,0
6080981,gate_30,26,0,0
6081018,gate_30,37,0,0
6081411,gate_40,58,1,0
6081467,gate_40,1,0,0
6081498,gate_30,4,0,0
6081564,gate_40,39,1,1
6081747,gate_30,129,1,0
6081855,gate_30,43,0,0
6082032,gate_30,0,0,0
6082050,gate_40,18,1,0
6082082,gate_30,2,0,0
6082094,gate_30,136,1,1
6082280,gate_40,17,0,0
6082315,gate_30,11,0,0
6082602,gate_30,64,1,0
6082712,gate_40,3,0,0
6082761,gate_40,21,1,0
6082784,gate_40,19,0,0
6082894,gate_40,12,1,0
6082899,gate_40,20,0,0
6082932,gate_40,33,1,0
6082970,gate_30,13,0,0
6082972,gate_40,24,0,0
6083056,gate_30,57,1,0
6083170,gate_40,30,0,0
6083306,gate_30,15,1,0
6083571,gate_30,50,1,0
6083602,gate_30,4,1,0
6083665,gate_40,36,1,0
6083817,gate_30,26,1,0
6083955,gate_30,25,0,0
6084070,gate_30,22,0,0
6084227,gate_30,100,1,0
6084392,gate_30,18,1,0
6084526,gate_30,0,0,0
6084640,gate_30,78,1,1
6084710,gate_30,75,1,0
6084772,gate_30,2,0,0
6084819,gate_40,5,0,0
6084898,gate_40,41,0,0
6084910,gate_40,21,1,0
6084913,gate_40,51,1,1
6085187,gate_40,35,1,0
6085228,gate_40,100,1,1
6085302,gate_40,9,1,0
6085371,gate_30,14,1,0
6085414,gate_30,1,0,0
6085467,gate_40,14,0,0
6085586,gate_40,26,1,0
6085727,gate_40,44,0,0
6085728,gate_40,14,0,0
6085753,gate_30,30,0,0
6085783,gate_30,84,0,0
6085840,gate_40,40,0,0
6086137,gate_40,17,1,0
6086245,gate_40,46,1,0
6086394,gate_30,14,0,0
6086417,gate_30,1,0,0
6086466,gate_30,12,1,0
6086499,gate_30,0,0,0
6086648,gate_40,4,0,0
6086784,gate_30,543,1,0
6086811,gate_30,17,1,0
6086867,gate_30,6,0,0
6086975,gate_40,149,1,0
6087019,gate_40,5,0,0
6087105,gate_40,9,1,0
6087185,gate_30,111,0,0
6087203,gate_30,15,1,1
6087295,gate_30,11,0,0
6087443,gate_30,7,0,0
6087456,gate_40,14,1,0
6087489,gate_30,59,1,1
6087597,gate_40,33,1,0
6087796,gate_40,0,0,0
6087819,gate_40,1,0,0
6088052,gate_40,69,1,0
6088085,gate_40,14,1,0
6088215,gate_30,62,0,0
6088336,gate_30,7,0,0
6088499,gate_30,43,1,0
6088575,gate_40,2,0,0
6088697,gate_40,6,0,0
6088946,gate_30,569,1,1
6089054,gate_30,6,1,0
6089129,gate_30,4,0,0
6089413,gate_40,87,1,0
6089517,gate_40,5,0,0
6089528,gate_40,3,0,0
6089530,gate_30,6,0,0
6089565,gate_30,234,1,1
6089649,gate_30,0,0,0
6089821,gate_30,27,1,0
6089929,gate_40,4,0,0
6089935,gate_40,2,0,0
6090123,gate_40,0,0,0
6090236,gate_40,21,1,0
6090303,gate_40,2,0,0
6090386,gate_40,6,0,0
6090419,gate_40,27,1,0
6090432,gate_30,73,1,1
6090451,gate_30,1,0,0
6090472,gate_40,3,0,0
6090480,gate_30,20,0,0
6090541,gate_40,1,0,0
6090625,gate_40,272,1,1
6090639,gate_40,143,0,1
6090673,gate_30,11,0,0
6090739,gate_40,42,1,1
6090913,gate_30,28,1,0
6091015,gate_30,19,1,0
6091050,gate_40,2,0,0
6091088,gate_30,8,1,0
6091134,gate_40,8,0,0
6091255,gate_30,19,1,0
6091271,gate_30,0,0,0
6091291,gate_40,9,0,0
6091299,gate_30,459,1,1
6091429,gate_30,19,1,0
6091688,gate_30,2,0,0
6091777,gate_30,172,1,1
6091908,gate_40,10,0,0
6091977,gate_30,82,1,0
6092139,gate_30,0,0,0
6092193,gate_30,68,1,1
6092284,gate_30,18,1,0
6092330,gate_30,0,0,0
6092370,gate_40,5,0,0
6092413,gate_40,40,1,0
6092459,gate_30,3,0,0
6092486,gate_30,9,0,0
6092570,gate_30,3,0,0
6092616,gate_30,3,0,0
6092621,gate_30,36,0,0
6092670,gate_40,24,0,0
6092687,gate_40,71,1,1
6092729,gate_30,51,1,0
6092830,gate_40,2,0,0
6092903,gate_30,90,1,0
6092913,gate_40,51,1,0
6092932,gate_30,1,0,0
6093200,gate_40,6,0,0
6093308,gate_40,8,0,0
6093590,gate_30,21,1,0
6093836,gate_40,3,0,0
6093882,gate_40,23,0,0
6094040,gate_30,247,1,1
6094093,gate_30,5,0,0
6094118,gate_40,5,1,0
6094167,gate_30,1,0,0
6094363,gate_30,190,1,1
6094491,gate_40,6,0,0
6094646,gate_40,3,0,0
6094663,gate_40,88,1,0
6094816,gate_40,70,1,0
6094830,gate_30,0,0,0
6094833,gate_40,55,1,0
6094941,gate_30,66,0,0
6094978,gate_30,8,0,0
6095034,gate_40,94,1,1
6095155,gate_40,4,0,0
6095160,gate_30,245,1,1
6095241,gate_40,10,0,0
6095526,gate_30,14,1,0
6095793,gate_30,28,0,0
6095844,gate_30,37,0,0
6095896,gate_30,108,1,0
6095938,gate_30,199,1,0
6096147,gate_40,159,1,0
6096176,gate_40,0,0,0
6096366,gate_30,54,0,0
6096378,gate_30,16,0,0
6096536,gate_30,33,0,0
6096598,gate_30,45,1,0
6096704,gate_40,40,1,0
6096769,gate_30,125,1,0
6096799,gate_30,90,0,1
6096804,gate_40,2,0,0
6096903,gate_40,44,1,0
6096976,gate_30,58,0,0
6097040,gate_30,15,1,0
6097157,gate_40,76,1,0
6097246,gate_40,29,1,0
6097265,gate_40,21,0,0
6097419,gate_40,271,1,1
6097888,gate_30,112,1,1
6097890,gate_30,4,0,0
6098195,gate_30,8,0,0
6098243,gate_30,3,0,0
6098475,gate_40,1,0,0
6098477,gate_30,3,0,0
6098760,gate_30,27,1,0
6098765,gate_40,7,0,0
6099273,gate_30,12,0,0
6099326,gate_30,41,0,0
6099369,gate_30,4,0,0
6099474,gate_40,11,1,0
6099560,gate_30,183,1,1
6099602,gate_30,133,1,0
6099715,gate_30,84,1,0
6099740,gate_40,33,1,0
6100020,gate_40,99,1,1
6100280,gate_40,68,0,0
6100453,gate_40,12,1,0
6100637,gate_40,9,0,0
6100671,gate_30,11,0,0
6100718,gate_30,19,1,0
6100827,gate_40,94,1,1
6100895,gate_30,3,0,1
6100984,gate_40,5,0,0
6101005,gate_30,60,1,1
6101318,gate_30,6,1,0
6101341,gate_40,2,0,0
6101567,gate_30,21,0,1
6101657,gate_30,8,0,0
6101829,gate_40,53,1,0
6101843,gate_30,83,1,1
6102084,gate_40,83,0,0
6102148,gate_40,5,0,0
6102191,gate_40,6,0,0
6102248,gate_40,1,0,0
6102346,gate_40,6,1,0
6102636,gate_40,135,1,1
6102648,gate_40,1,0,0
6102960,gate_40,48,1,0
6102973,gate_40,51,1,0
6102981,gate_40,5,0,0
6103002,gate_30,6,0,0
6103108,gate_30,557,1,1
6103234,gate_30,20,0,0
6103300,gate_40,79,1,0
6103456,gate_30,50,1,1
6103507,gate_40,18,1,0
6103683,gate_30,14,0,0
6104041,gate_30,168,1,0
6104283,gate_40,130,1,0
6104313,gate_40,0,0,0
6104347,gate_40,34,1,0
6104417,gate_30,1,0,0
6104475,gate_30,50,1,0
6104651,gate_30,216,1,0
6104664,gate_40,8,0,0
6104682,gate_30,23,0,0
6104700,gate_30,10,0,0
6104800,gate_40,101,1,0
6104815,gate_30,1,0,0
6104964,gate_40,1,0,0
6105272,gate_40,25,1,0
6105291,gate_40,199,1,1
6105318,gate_30,92,1,1
6105320,gate_30,25,0,0
6105352,gate_30,106,1,1
6105358,gate_40,4,0,0
6105929,gate_30,58,0,1
6106172,gate_30,24,0,0
6106405,gate_40,21,0,0
6106412,gate_40,15,1,0
6106959,gate_40,1,0,0
6106974,gate_30,107,1,0
6107202,gate_30,59,1,0
6107394,gate_30,1,0,0
6107464,gate_40,4,0,0
6107467,gate_40,1,0,0
6107475,gate_30,3,1,0
6107553,gate_40,31,1,1
6107564,gate_40,725,1,1
6107780,gate_30,4,1,0
6107905,gate_40,259,1,1
6107936,gate_30,4,0,0
6107951,gate_30,10,0,0
6108037,gate_30,100,1,1
6108093,gate_40,36,1,1
6108210,gate_40,11,0,0
6108443,gate_40,1,0,0
6108600,gate_40,6,0,0
6108729,gate_40,283,1,0
6108764,gate_40,11,0,0
6108790,gate_40,8,0,0
6108992,gate_30,5,0,0
6109166,gate_30,31,0,0
6109203,gate_30,470,1,1
6109240,gate_30,134,1,0
6109773,gate_30,24,1,0
6109783,gate_30,0,0,0
6109803,gate_30,4,1,0
6109891,gate_40,16,0,0
6110023,gate_30,17,0,0
6110025,gate_40,10,1,0
6110111,gate_40,1,1,0
6110173,gate_40,10,0,1
6110319,gate_30,1,0,0
6110342,gate_40,5,1,0
6110434,gate_30,6,0,0
6110620,gate_30,0,0,0
6110697,gate_30,0,0,0
6110715,gate_40,2,0,0
6110716,gate_30,71,1,1
6110830,gate_40,41,1,0
6110898,gate_40,62,1,0
6110937,gate_40,18,1,0
6110977,gate_30,145,1,1
6111016,gate_40,19,0,0
6111067,gate_30,42,1,0
6111516,gate_40,6,0,0
6111703,gate_40,11,0,0
6111775,gate_40,6,0,0
6111907,gate_30,2,0,0
6112068,gate_40,13,1,0
6112460,gate_30,6,0,0
6112772,gate_30,26,1,0
6112783,gate_40,1,0,0
6113006,gate_30,2,0,0
6113048,gate_40,2,0,0
6113062,gate_40,30,0,0
6113229,gate_30,14,0,0
6113349,gate_40,3,0,0
6113433,gate_30,432,1,1
6113512,gate_30,6,0,0
6113661,gate_40,20,1,0
6113665,gate_30,25,1,0
6113856,gate_30,0,0,0
6114111,gate_30,48,0,0
6114156,gate_30,27,0,0
6114195,gate_30,1,0,0
6114500,gate_30,15,0,0
6114634,gate_40,10,0,0
6114684,gate_30,124,1,0
6114714,gate_40,5,0,0
6114808,gate_30,16,1,0
6114937,gate_40,4,0,0
6115131,gate_40,24,1,0
6115191,gate_40,525,1,1
6115335,gate_40,29,1,0
6115378,gate_30,0,0,0
6115400,gate_30,6,0,0
6115407,gate_40,567,1,1
6115559,gate_40,2,0,0
6115626,gate_40,99,0,0
6115714,gate_30,8,0,0
6115734,gate_40,18,1,0
6115749,gate_30,1,0,0
6116271,gate_30,69,1,0
6116315,gate_40,23,0,0
6116324,gate_30,43,1,0
6116395,gate_40,4,1,0
6116397,gate_30,352,1,1
6116494,gate_40,18,1,0
6116725,gate_30,1,0,0
6116882,gate_30,40,1,1
6116916,gate_30,111,1,1
6116964,gate_30,2,0,0
6117025,gate_40,87,0,0
6117101,gate_30,3,0,0
6117164,gate_30,10,0,0
6117195,gate_30,1,0,0
6117296,gate_40,1,0,0
6117788,gate_40,77,1,1
6117833,gate_30,93,1,0
6117846,gate_40,2,0,0
6118020,gate_40,2,0,0
6118288,gate_40,19,1,0
6118291,gate_30,7,1,0
6118601,gate_30,5,0,0
6118620,gate_40,32,1,1
6118820,gate_40,2,0,0
6118914,gate_40,5,0,0
6119002,gate_30,2,0,0
6119031,gate_40,22,0,0
6119079,gate_40,2,0,0
6119114,gate_40,108,0,1
6119172,gate_30,39,1,0
6119242,gate_40,5,0,0
6119320,gate_40,33,1,0
6119372,gate_40,8,1,0
6119557,gate_30,25,0,0
6119649,gate_30,46,0,0
6119712,gate_30,138,1,1
6119808,gate_40,1,0,0
6119960,gate_40,36,1,0
6119962,gate_30,12,1,0
6119984,gate_40,4,0,0
6119993,gate_30,14,1,0
6120327,gate_40,244,1,1
6120494,gate_30,0,0,0
6120709,gate_30,4,0,0
6120738,gate_30,59,1,0
6120853,gate_30,4,0,0
6120912,gate_40,8,1,0
6120975,gate_40,19,1,0
6121041,gate_30,7,0,0
6121179,gate_30,18,0,0
6121212,gate_30,10,0,0
6121218,gate_30,35,0,1
6121315,gate_40,2,1,0
6121412,gate_30,4,0,0
6121464,gate_30,0,0,0
